shipment_id,customer_id,shipper_id,service_id,weight_kg,shipment_date,delivery_date,status,shipping_cost
2340,275,1,AIR6,78.05,2022-08-17,2022-08-21,Delivered,661.0835000000001
2341,272,8,STA8,38.24,2023-06-13,2023-06-15,Delivered,1419.8512
2342,515,20,FRE5,13.79,2022-08-14,2022-09-06,Delivered,251.25379999999996
2343,599,10,AIR6,87.02,2023-04-11,2023-04-16,Delivered,737.0594
2344,228,12,PRE10,95.54,2022-04-04,2022-04-21,Delivered,1983.4104000000002
2345,27,14,OVE3,93.3,2022-05-01,2022-05-10,Delivered,4193.835
2346,31,8,SEA7,37.46,2022-08-23,2022-08-27,Delivered,1353.8044
2347,262,9,ECO4,75.63,2023-10-09,2023-10-23,Delivered,2870.1585
2348,528,7,ECO4,93.11,2022-06-22,2022-06-25,Delivered,3533.5245000000004
2349,152,14,ECO12,20.89,2023-07-19,2023-08-15,Delivered,709.8421999999999
2350,549,3,STA8,35.38,2023-08-25,2023-09-20,Delivered,1313.6594000000002
2351,554,1,AIR6,85.31,2022-02-13,2022-02-21,Delivered,722.5757000000001
2352,353,7,OVE3,72.54,2022-12-03,2022-12-28,Delivered,3260.6730000000007
2353,467,12,ECO4,29.49,2023-05-22,2023-05-27,Delivered,1119.1455
2354,151,2,OVE11,55.47,2023-12-25,2024-01-06,Delivered,754.3919999999999
2355,130,16,STA8,67.16,2023-08-02,2023-08-03,Delivered,2493.6508
2356,350,16,ECO12,80.58,2022-10-12,2022-11-10,Delivered,2738.1083999999996
2357,481,17,EXP9,67.2,2022-06-11,2022-07-06,Delivered,1481.7600000000002
2358,190,5,EXP9,86.01,2023-05-07,2023-05-26,Delivered,1896.5205
2359,325,18,EXP1,12.7,2023-02-19,2023-02-20,Delivered,350.01199999999994
2360,183,2,ECO4,40.44,2023-04-07,2023-04-22,Delivered,1534.698
2361,81,17,OVE11,60.08,2023-01-30,2023-02-21,Delivered,817.088
2362,429,10,PRE2,84.93,2023-11-16,2023-12-10,Delivered,732.0966
2363,288,8,FRE5,93.96,2023-12-21,2023-12-27,Delivered,1711.9511999999997
2364,118,20,PRE2,73.71,2023-05-27,2023-06-24,Delivered,635.3802
2365,253,11,OVE3,17.74,2023-09-09,2023-09-26,Delivered,797.413
2366,10,19,SEA7,31.14,2023-11-17,2023-12-17,Delivered,1125.3996
2367,416,6,ECO12,72.89,2022-04-12,2022-05-06,Delivered,2476.8021999999996
2368,99,5,ECO4,52.31,2022-08-05,2022-08-29,Delivered,1985.1645000000003
2369,269,1,ECO4,10.1,2022-09-13,2022-09-26,Delivered,383.295
2370,488,2,ECO12,15.87,2023-07-12,2023-07-17,Delivered,539.2625999999999
2371,478,1,PRE2,6.97,2022-11-17,2022-12-10,Delivered,60.081399999999995
2372,526,16,ECO12,56.49,2023-03-09,2023-03-21,Delivered,1919.5302
2373,506,9,EXP9,51.49,2022-06-03,2022-06-04,Delivered,1135.3545000000001
2374,23,7,AIR6,24.01,2023-12-30,2024-01-17,Delivered,203.36470000000003
2375,98,3,OVE11,78.95,2022-09-03,2022-09-09,Delivered,1073.72
2376,412,20,PRE10,77.26,2022-02-13,2022-03-04,Delivered,1603.9176000000002
2377,16,7,PRE10,82.56,2022-03-30,2022-04-10,Delivered,1713.9456000000002
2378,571,20,FRE5,71.67,2022-09-16,2022-09-30,Delivered,1305.8274
2379,192,7,OVE3,52.64,2023-12-16,2024-01-06,Delivered,2366.168
2380,348,1,ECO4,81.05,2023-06-17,2023-07-01,Delivered,3075.8475000000003
2381,585,2,ECO4,42.92,2022-03-07,2022-03-27,Delivered,1628.814
2382,493,16,PRE2,97.8,2022-05-18,2022-06-06,Delivered,843.036
2383,404,16,ECO4,75.84,2023-05-24,2023-06-06,Delivered,2878.128
2384,454,17,EXP9,96.31,2022-04-03,2022-05-02,Delivered,2123.6355000000003
2385,210,11,AIR6,58.6,2022-09-18,2022-10-10,Delivered,496.34200000000004
2386,277,3,AIR6,13.55,2023-07-21,2023-08-18,Delivered,114.76850000000002
2387,540,11,ECO4,28.74,2023-01-07,2023-01-15,Delivered,1090.683
2388,41,7,PRE10,14.34,2022-05-24,2022-05-29,Delivered,297.6984
2389,116,11,AIR6,3.15,2023-09-20,2023-09-25,Delivered,26.680500000000002
2390,287,10,PRE2,41.05,2023-04-22,2023-05-12,Delivered,353.85099999999994
2391,63,13,ECO12,26.82,2022-10-21,2022-11-19,Delivered,911.3435999999999
2392,559,8,EXP9,10.56,2023-11-30,2023-12-07,Delivered,232.848
2393,287,6,PRE10,42.62,2023-10-20,2023-11-16,Delivered,884.7912
2394,556,5,ECO4,86.6,2022-06-28,2022-07-07,Delivered,3286.4700000000003
2395,343,4,STA8,66.85,2023-10-25,2023-10-30,Delivered,2482.1405
2396,468,9,ECO4,36.41,2023-04-13,2023-04-17,Delivered,1381.7595
2397,353,10,FRE5,43.13,2023-09-04,2023-09-26,Delivered,785.8286
2398,27,1,EXP1,70.59,2022-03-05,2022-04-04,Delivered,1945.4604
2399,39,9,OVE11,77.24,2022-02-22,2022-02-24,Delivered,1050.464
2400,323,17,AIR6,38.28,2022-02-05,2022-02-13,Delivered,324.2316
2401,447,6,OVE11,69.78,2023-03-18,2023-04-01,Delivered,949.008
2402,368,13,AIR6,80.23,2023-05-19,2023-05-27,Delivered,679.5481000000001
2403,477,10,ECO12,24.31,2022-12-03,2022-12-21,Delivered,826.0537999999999
2404,585,9,PRE2,11.67,2023-05-24,2023-06-13,Delivered,100.59539999999998
2405,589,18,ECO12,22.13,2022-04-20,,Pending,751.9773999999999
2406,84,2,OVE3,44.24,2022-03-19,2022-04-03,Delivered,1988.5880000000002
2407,251,17,STA8,91.56,2023-09-08,2023-09-20,Delivered,3399.6228
2408,364,4,FRE5,18.17,2022-01-14,2022-01-25,Delivered,331.05740000000003
2409,510,2,SEA7,50.21,2023-09-11,2023-09-27,Delivered,1814.5894
2410,561,18,ECO4,65.77,2023-02-06,2023-02-07,Delivered,2495.9715
2411,486,18,PRE10,91.21,2022-09-08,2022-09-09,Delivered,1893.5196
2412,560,1,OVE11,9.1,2023-08-16,,Pending,123.75999999999999
2413,128,14,ECO12,19.98,2022-11-16,2022-12-16,Delivered,678.9204
2414,170,9,OVE3,66.56,2023-05-27,2023-05-31,Delivered,2991.8720000000003
2415,472,4,SEA7,53.72,2023-05-17,2023-05-25,Delivered,1941.4408
2416,125,2,PRE10,93.21,2023-02-27,2023-03-27,Delivered,1935.0396
2417,520,13,PRE10,14.71,2023-02-13,2023-02-28,Delivered,305.37960000000004
2418,283,4,AIR6,32.7,2022-08-09,,Pending,276.96900000000005
2419,140,5,EXP9,35.31,2023-01-13,2023-02-09,Delivered,778.5855
2420,52,15,EXP1,35.26,2022-03-15,2022-03-29,Delivered,971.7656
2421,566,1,SEA7,9.54,2022-10-16,2022-10-30,Delivered,344.7756
2422,242,9,EXP9,93.37,2022-01-18,2022-02-13,Delivered,2058.8085
2423,201,17,SEA7,95.32,2022-11-30,,Pending,3444.8648
2424,292,20,AIR6,66.96,2022-02-14,2022-03-10,Delivered,567.1512
2425,253,19,PRE2,28.83,2022-12-26,2023-01-15,Delivered,248.51459999999997
2426,410,1,OVE3,15.26,2023-03-25,,Pending,685.937
2427,44,8,SEA7,80.45,2023-03-11,2023-03-31,Delivered,2907.463
2428,206,2,AIR6,50.88,2023-08-13,2023-09-05,Delivered,430.95360000000005
2429,381,19,ECO4,4.31,2022-07-01,2022-07-10,Delivered,163.5645
2430,233,10,STA8,84.58,2023-03-14,2023-04-10,Delivered,3140.4554000000003
2431,233,9,OVE3,57.86,2022-04-13,2022-04-27,Delivered,2600.8070000000002
2432,119,18,PRE10,35.27,2023-01-11,2023-01-29,Delivered,732.2052000000001
2433,350,16,EXP9,8.6,2022-03-03,,Pending,189.63
2434,231,14,ECO12,63.79,2022-10-11,2022-11-03,Delivered,2167.5842
2435,254,1,ECO12,82.46,2022-09-27,2022-10-16,Delivered,2801.9907999999996
2436,498,4,SEA7,64.74,2022-12-06,2022-12-19,Delivered,2339.7036
2437,193,19,ECO12,40.64,2022-07-03,,Pending,1380.9471999999998
2438,500,5,AIR6,10.09,2022-12-02,2022-12-24,Delivered,85.4623
2439,317,17,ECO12,99.76,2022-09-03,2022-09-09,Delivered,3389.8448
2440,320,8,FRE5,35.82,2022-08-24,2022-09-20,Delivered,652.6404
2441,547,13,EXP9,44.16,2022-05-11,2022-06-06,Delivered,973.728
2442,465,8,ECO4,56.91,2023-12-17,2023-12-25,Delivered,2159.7345
2443,499,16,AIR6,36.12,2023-02-03,2023-02-06,Delivered,305.9364
2444,476,8,SEA7,64.05,2022-11-30,2022-12-04,Delivered,2314.767
2445,481,16,PRE10,63.76,2022-10-21,2022-11-19,Delivered,1323.6576
2446,348,3,OVE3,28.91,2022-09-27,2022-10-09,Delivered,1299.5045
2447,221,18,EXP1,88.68,2022-11-19,2022-11-22,Delivered,2444.0208000000002
2448,508,10,EXP1,23.11,2022-04-16,2022-05-01,Delivered,636.9115999999999
2449,559,12,EXP9,12.86,2022-05-13,2022-05-26,Delivered,283.563
2450,557,19,SEA7,97.24,2023-02-19,2023-02-24,Delivered,3514.2536
2451,443,14,EXP1,71.62,2022-09-12,2022-09-28,Delivered,1973.8472
2452,571,15,OVE3,47.82,2023-07-13,2023-07-24,Delivered,2149.509
2453,569,19,STA8,20.76,2022-09-24,2022-10-23,Delivered,770.8188000000001
2454,496,15,ECO4,15.68,2023-07-15,2023-07-17,Delivered,595.056
2455,582,7,PRE10,4.12,2022-11-09,2022-11-25,Delivered,85.53120000000001
2456,350,13,SEA7,62.37,2023-11-04,2023-11-27,Delivered,2254.0517999999997
2457,266,20,OVE3,87.8,2022-02-13,2022-02-28,Delivered,3946.61
2458,394,5,EXP1,9.61,2023-11-06,2023-11-10,Delivered,264.85159999999996
2459,297,10,EXP1,18.1,2022-09-03,2022-10-01,Delivered,498.836
2460,84,16,SEA7,49.94,2022-11-02,2022-11-22,Delivered,1804.8316
2461,478,16,ECO4,38.45,2023-02-07,2023-02-24,Delivered,1459.1775000000002
2462,555,12,PRE2,36.96,2022-01-01,2022-01-27,Delivered,318.5952
2463,147,2,OVE11,15.77,2022-03-06,2022-03-17,Delivered,214.47199999999998
2464,467,5,OVE3,55.13,2022-01-29,2022-02-10,Delivered,2478.0935000000004
2465,516,14,AIR6,16.72,2022-01-30,2022-02-24,Delivered,141.6184
2466,82,17,EXP9,86.12,2023-05-29,2023-06-03,Delivered,1898.9460000000001
2467,576,10,AIR6,60.78,2022-12-06,2022-12-22,Delivered,514.8066
2468,410,10,EXP1,18.61,2023-03-23,,Pending,512.8915999999999
2469,388,9,EXP1,10.82,2023-07-16,2023-07-26,Delivered,298.1992
2470,420,3,SEA7,67.72,2023-11-14,2023-11-27,Delivered,2447.4008
2471,342,10,PRE2,29.1,2023-06-14,,Pending,250.84199999999998
2472,424,11,EXP9,74.56,2023-09-15,2023-10-13,Delivered,1644.048
2473,287,9,OVE11,56.93,2022-09-13,2022-10-01,Delivered,774.2479999999999
2474,243,16,FRE5,74.78,2022-06-22,2022-07-07,Delivered,1362.4915999999998
2475,573,4,PRE10,13.62,2022-03-29,,Pending,282.7512
2476,409,12,OVE11,92.57,2022-10-07,2022-10-10,Delivered,1258.9519999999998
2477,347,19,OVE3,6.31,2022-12-23,2023-01-16,Delivered,283.6345
2478,559,16,AIR6,74.21,2023-12-09,,Pending,628.5587
2479,80,19,STA8,28.87,2022-08-22,2022-08-26,Delivered,1071.9431000000002
2480,541,10,STA8,80.56,2022-01-03,2022-01-13,Delivered,2991.1928000000003
2481,181,13,OVE11,69.76,2023-01-16,2023-02-01,Delivered,948.736
2482,595,14,EXP1,17.91,2023-04-19,2023-05-08,Delivered,493.59959999999995
2483,578,2,OVE3,32.58,2022-10-14,2022-10-17,Delivered,1464.471
2484,276,16,EXP9,72.27,2022-09-07,2022-09-10,Delivered,1593.5535
2485,150,6,STA8,53.87,2022-11-08,2022-12-08,Delivered,2000.1931
2486,375,11,OVE3,46.01,2022-02-18,,Pending,2068.1495
2487,424,11,PRE10,32.02,2023-10-23,2023-11-21,Delivered,664.7352000000001
2488,508,6,OVE3,61.06,2023-11-21,2023-12-06,Delivered,2744.6470000000004
2489,71,13,ECO12,87.38,2022-01-10,2022-01-24,Delivered,2969.1723999999995
2490,544,3,PRE10,98.97,2023-11-20,2023-11-27,Delivered,2054.6172
2491,581,13,PRE10,53.04,2023-08-04,2023-09-03,Delivered,1101.1104
2492,353,16,ECO4,87.78,2022-04-16,2022-04-19,Delivered,3331.251
2493,10,6,OVE3,94.04,2022-12-05,2022-12-23,Delivered,4227.098000000001
2494,426,7,PRE2,29.0,2023-02-11,2023-03-08,Delivered,249.98
2495,471,8,EXP1,23.5,2023-05-20,2023-06-14,Delivered,647.66
2496,464,18,OVE11,90.97,2022-07-29,2022-08-25,Delivered,1237.192
2497,50,11,ECO12,32.18,2022-01-18,2022-02-10,Delivered,1093.4763999999998
2498,375,14,EXP9,23.76,2023-10-28,2023-11-14,Delivered,523.908
2499,481,19,STA8,54.9,2023-03-28,2023-03-29,Delivered,2038.4370000000001
2500,223,12,FRE5,4.85,2022-12-18,2022-12-21,Delivered,88.36699999999999
2501,499,2,PRE10,10.76,2022-09-04,2022-09-11,Delivered,223.3776
2502,135,8,OVE11,22.67,2022-09-16,2022-10-01,Delivered,308.312
2503,278,4,STA8,64.87,2022-05-03,2022-05-24,Delivered,2408.6231000000002
2504,495,13,PRE10,55.04,2023-05-09,2023-06-01,Delivered,1142.6304
2505,507,18,PRE2,66.08,2023-06-02,2023-06-29,Delivered,569.6095999999999
2506,187,6,PRE2,20.32,2023-10-21,2023-10-29,Delivered,175.1584
2507,386,7,ECO12,9.2,2022-11-15,2022-12-13,Delivered,312.61599999999993
2508,377,20,PRE10,82.08,2022-03-04,2022-03-28,Delivered,1703.9808
2509,53,2,EXP1,46.81,2023-12-18,2023-12-21,Delivered,1290.0836
2510,328,3,EXP1,92.16,2022-05-20,2022-06-02,Delivered,2539.9296
2511,393,8,STA8,70.5,2023-02-14,2023-02-17,Delivered,2617.665
2512,403,2,OVE3,66.26,2022-01-19,2022-02-14,Delivered,2978.3870000000006
2513,384,11,FRE5,68.13,2022-09-25,2022-09-30,Delivered,1241.3285999999998
2514,502,8,PRE2,27.17,2022-09-17,2022-10-13,Delivered,234.2054
2515,267,20,EXP9,94.01,2023-06-08,2023-06-16,Delivered,2072.9205
2516,396,5,EXP9,91.22,2023-07-05,2023-07-13,Delivered,2011.401
2517,188,11,FRE5,4.0,2023-03-04,2023-03-11,Delivered,72.88
2518,7,18,OVE11,58.17,2022-02-18,2022-03-12,Delivered,791.112
2519,525,1,STA8,18.81,2022-01-15,2022-02-09,Delivered,698.4153
2520,584,13,ECO12,14.62,2022-03-30,2022-04-10,Delivered,496.78759999999994
2521,149,16,EXP9,65.39,2022-07-11,2022-07-22,Delivered,1441.8495
2522,262,9,OVE3,11.9,2023-03-12,2023-03-16,Delivered,534.9050000000001
2523,542,11,SEA7,97.52,2023-06-16,,Pending,3524.3728
2524,165,18,STA8,16.46,2023-08-29,2023-08-31,Delivered,611.1598
2525,428,18,AIR6,76.71,2022-03-09,2022-04-05,Delivered,649.7337
2526,229,11,ECO12,6.99,2023-02-28,,Pending,237.5202
2527,147,3,ECO12,84.94,2023-05-01,2023-05-04,Delivered,2886.2611999999995
2528,169,6,FRE5,57.03,2022-09-11,2022-09-14,Delivered,1039.0865999999999
2529,494,14,EXP9,35.61,2022-03-18,,Pending,785.2005
2530,139,12,OVE3,10.49,2023-07-15,2023-08-03,Delivered,471.5255
2531,124,19,AIR6,42.08,2022-10-23,2022-11-18,Delivered,356.4176
2532,103,18,ECO12,72.93,2022-03-15,,Pending,2478.1614
2533,594,15,FRE5,90.46,2022-05-15,2022-05-18,Delivered,1648.1811999999998
2534,429,10,STA8,38.5,2022-07-14,2022-08-09,Delivered,1429.505
2535,503,10,ECO4,25.9,2022-12-28,2023-01-04,Delivered,982.905
2536,342,13,EXP1,39.44,2023-12-19,,Pending,1086.9663999999998
2537,430,11,SEA7,83.62,2022-05-31,2022-06-26,Delivered,3022.0268
2538,517,9,AIR6,29.55,2023-07-18,,Pending,250.28850000000003
2539,301,1,FRE5,73.75,2022-08-24,2022-09-11,Delivered,1343.725
2540,495,17,OVE3,96.94,2023-01-06,2023-01-09,Delivered,4357.453
2541,417,14,AIR6,50.81,2023-07-26,2023-08-17,Delivered,430.36070000000007
2542,580,4,FRE5,73.01,2023-06-29,2023-07-25,Delivered,1330.2422
2543,382,20,STA8,48.56,2022-05-30,2022-06-17,Delivered,1803.0328000000002
2544,297,7,OVE11,79.03,2023-09-20,2023-10-13,Delivered,1074.808
2545,370,12,FRE5,2.86,2022-09-24,2022-10-08,Delivered,52.109199999999994
2546,282,18,EXP9,13.73,2023-01-27,2023-01-31,Delivered,302.7465
2547,442,11,ECO4,82.47,2022-05-19,2022-05-30,Delivered,3129.7365
2548,337,8,ECO12,20.67,2022-02-27,2022-03-26,Delivered,702.3666
2549,589,2,EXP1,12.79,2023-08-29,2023-09-21,Delivered,352.4924
2550,363,12,FRE5,68.77,2023-06-19,2023-07-07,Delivered,1252.9894
2551,114,5,AIR6,24.7,2022-12-06,2022-12-15,Delivered,209.209
2552,528,20,PRE2,69.15,2022-12-28,2023-01-17,Delivered,596.073
2553,260,15,OVE3,29.52,2022-09-26,2022-10-13,Delivered,1326.924
2554,440,20,FRE5,97.28,2022-09-08,2022-09-22,Delivered,1772.4415999999999
2555,584,8,ECO12,85.38,2022-12-26,2022-12-29,Delivered,2901.2123999999994
2556,532,13,PRE2,7.5,2023-05-31,2023-06-10,Delivered,64.64999999999999
2557,87,1,PRE10,7.31,2023-09-03,2023-09-06,Delivered,151.75560000000002
2558,383,9,FRE5,8.88,2023-09-06,2023-09-13,Delivered,161.7936
2559,178,17,EXP1,84.34,2022-07-12,2022-08-06,Delivered,2324.4104
2560,570,2,FRE5,41.58,2023-07-21,2023-08-13,Delivered,757.5876
2561,292,7,SEA7,16.64,2023-02-25,2023-03-07,Delivered,601.3696
2562,156,17,SEA7,50.43,2022-08-31,2022-09-20,Delivered,1822.5402
2563,328,14,PRE10,23.04,2022-03-05,2022-03-29,Delivered,478.3104
2564,10,13,OVE3,31.86,2022-07-16,2022-07-30,Delivered,1432.107
2565,591,1,PRE10,53.19,2023-02-06,,Pending,1104.2244
2566,482,10,AIR6,54.95,2023-09-16,2023-10-08,Delivered,465.42650000000003
2567,142,17,SEA7,51.51,2023-03-25,2023-03-31,Delivered,1861.5714
2568,288,17,AIR6,69.4,2023-02-28,,Pending,587.8180000000001
2569,461,6,PRE10,54.01,2023-09-04,2023-09-14,Delivered,1121.2476000000001
2570,265,6,PRE10,26.04,2022-11-26,2022-12-10,Delivered,540.5904
2571,563,16,STA8,35.11,2023-12-02,2023-12-30,Delivered,1303.6343000000002
2572,463,1,ECO12,79.29,2023-09-16,2023-09-19,Delivered,2694.2742
2573,597,19,AIR6,58.75,2022-05-29,2022-06-14,Delivered,497.6125
2574,140,17,OVE3,62.87,2023-12-09,2023-12-16,Delivered,2826.0065
2575,40,9,PRE10,13.08,2023-10-28,2023-11-09,Delivered,271.54080000000005
2576,524,19,OVE11,1.75,2023-06-10,2023-06-16,Delivered,23.8
2577,181,2,FRE5,64.23,2023-02-23,2023-03-08,Delivered,1170.2706
2578,315,15,ECO4,45.17,2022-03-19,2022-04-06,Delivered,1714.2015000000001
2579,216,19,OVE3,61.27,2022-10-10,2022-10-19,Delivered,2754.0865000000003
2580,466,15,STA8,29.14,2022-12-27,2023-01-13,Delivered,1081.9682
2581,330,17,ECO12,26.49,2023-06-06,2023-06-08,Delivered,900.1301999999998
2582,390,15,SEA7,1.43,2023-05-05,2023-05-24,Delivered,51.6802
2583,240,9,PRE2,80.03,2022-03-16,2022-03-18,Delivered,689.8585999999999
2584,286,11,PRE10,98.19,2022-04-24,2022-05-10,Delivered,2038.4244
2585,507,10,ECO4,36.89,2022-12-30,2023-01-12,Delivered,1399.9755000000002
2586,21,12,OVE11,62.61,2023-04-16,,Pending,851.496
2587,366,11,PRE10,37.2,2022-04-29,2022-05-05,Delivered,772.2720000000002
2588,139,5,AIR6,76.3,2022-09-19,,Pending,646.2610000000001
2589,456,8,EXP9,34.99,2022-11-02,2022-11-20,Delivered,771.5295000000001
2590,187,12,SEA7,97.92,2022-08-20,2022-08-24,Delivered,3538.8288000000002
2591,168,11,SEA7,81.82,2023-05-14,2023-05-24,Delivered,2956.9748
2592,5,6,ECO12,20.3,2023-01-24,2023-01-25,Delivered,689.794
2593,135,4,STA8,85.35,2022-05-19,,Pending,3169.0455
2594,459,12,OVE3,30.86,2022-12-06,2022-12-18,Delivered,1387.1570000000002
2595,197,2,ECO4,39.48,2022-03-01,2022-03-09,Delivered,1498.266
2596,31,19,EXP9,71.97,2022-01-23,,Pending,1586.9385
2597,375,2,STA8,54.41,2022-09-13,2022-09-15,Delivered,2020.2433
2598,584,4,AIR6,41.98,2022-11-02,2022-11-25,Delivered,355.5706
2599,528,18,SEA7,69.78,2023-04-20,2023-04-25,Delivered,2521.8492
2600,209,20,STA8,88.91,2022-12-11,2022-12-27,Delivered,3301.2283
2601,124,5,STA8,58.47,2022-10-07,2022-10-16,Delivered,2170.9911
2602,557,16,STA8,98.75,2023-03-19,2023-04-09,Delivered,3666.5875
2603,462,17,STA8,48.41,2022-07-20,2022-07-31,Delivered,1797.4633
2604,319,9,PRE2,12.37,2022-03-01,2022-03-03,Delivered,106.62939999999999
2605,557,19,EXP9,75.79,2023-04-16,,Pending,1671.1695000000002
2606,430,17,STA8,79.63,2023-04-22,2023-05-07,Delivered,2956.6619
2607,265,19,PRE10,80.58,2023-07-25,2023-08-22,Delivered,1672.8408000000002
2608,470,8,STA8,66.66,2022-04-30,,Pending,2475.0858
2609,322,14,PRE10,15.91,2023-11-07,2023-11-30,Delivered,330.2916
2610,267,10,PRE10,78.77,2022-11-29,2022-12-08,Delivered,1635.2652
2611,572,10,OVE3,92.4,2022-04-07,2022-04-19,Delivered,4153.38
2612,101,7,ECO4,89.07,2023-09-05,2023-09-12,Delivered,3380.2065
2613,52,20,ECO4,43.79,2022-04-11,2022-05-08,Delivered,1661.8305
2614,201,5,EXP9,87.27,2023-01-10,2023-01-24,Delivered,1924.3035
2615,214,8,PRE2,79.88,2022-08-28,2022-09-27,Delivered,688.5655999999999
2616,600,18,OVE3,42.19,2023-02-07,2023-03-02,Delivered,1896.4405
2617,18,18,SEA7,99.04,2022-08-01,,Pending,3579.3056
2618,564,17,ECO12,27.48,2023-01-16,2023-02-07,Delivered,933.7703999999999
2619,203,12,OVE11,71.28,2022-02-27,2022-03-09,Delivered,969.408
2620,533,17,STA8,51.31,2023-01-13,2023-02-09,Delivered,1905.1403000000003
2621,24,17,ECO12,99.9,2022-12-29,2023-01-11,Delivered,3394.602
2622,539,16,FRE5,27.22,2022-02-08,2022-03-07,Delivered,495.94839999999994
2623,398,16,AIR6,35.18,2023-02-21,2023-03-04,Delivered,297.9746
2624,54,10,ECO4,18.67,2023-08-15,2023-09-07,Delivered,708.5265000000002
2625,93,11,ECO4,32.66,2023-11-05,2023-11-19,Delivered,1239.447
2626,419,2,ECO12,99.39,2023-06-04,,Pending,3377.2722
2627,277,15,EXP1,74.12,2023-05-10,2023-06-02,Delivered,2042.7472
2628,203,9,SEA7,24.95,2022-08-08,2022-08-14,Delivered,901.693
2629,211,4,EXP1,84.72,2023-02-03,2023-02-08,Delivered,2334.8831999999998
2630,74,12,OVE3,61.51,2022-05-13,2022-05-31,Delivered,2764.8745
2631,371,2,EXP9,82.31,2023-08-29,2023-09-26,Delivered,1814.9355
2632,95,11,EXP9,54.2,2022-11-24,2022-12-11,Delivered,1195.1100000000001
2633,119,5,PRE2,72.98,2022-03-16,2022-04-10,Delivered,629.0876
2634,105,11,SEA7,47.71,2022-09-02,2022-09-12,Delivered,1724.2394000000002
2635,346,14,STA8,66.4,2023-10-02,2023-10-17,Delivered,2465.4320000000002
2636,519,3,PRE10,89.16,2022-02-03,2022-02-12,Delivered,1850.9616
2637,128,11,PRE10,44.32,2023-08-04,2023-08-30,Delivered,920.0832
2638,340,3,PRE2,60.7,2023-02-08,2023-02-22,Delivered,523.2339999999999
2639,486,13,ECO12,35.64,2022-07-16,,Pending,1211.0472
2640,594,13,PRE10,54.99,2022-09-22,2022-10-13,Delivered,1141.5924000000002
2641,200,9,PRE10,93.62,2023-09-07,,Pending,1943.5512000000003
2642,419,10,PRE2,83.41,2022-11-14,2022-11-19,Delivered,718.9941999999999
2643,141,18,ECO12,79.04,2023-01-25,2023-02-11,Delivered,2685.7792
2644,477,17,STA8,2.23,2022-03-13,2022-03-20,Delivered,82.79990000000001
2645,544,4,ECO12,38.32,2023-01-25,2023-02-07,Delivered,1302.1136
2646,487,2,PRE10,10.91,2023-12-11,2024-01-06,Delivered,226.49160000000003
2647,18,1,EXP9,61.62,2022-03-06,2022-03-10,Delivered,1358.721
2648,159,3,ECO12,58.45,2023-12-03,2023-12-26,Delivered,1986.1309999999999
2649,3,5,OVE11,24.8,2023-02-27,2023-03-06,Delivered,337.28
2650,191,6,ECO4,50.01,2023-06-17,2023-06-19,Delivered,1897.8795
2651,81,6,ECO12,14.17,2023-04-21,2023-05-10,Delivered,481.49659999999994
2652,132,17,EXP1,25.57,2022-07-04,,Pending,704.7092
2653,435,13,PRE2,15.88,2023-12-05,2023-12-30,Delivered,136.88559999999998
2654,445,1,SEA7,17.88,2023-06-19,2023-07-06,Delivered,646.1831999999999
2655,360,16,OVE11,82.57,2023-09-12,2023-09-23,Delivered,1122.9519999999998
2656,29,16,PRE10,71.9,2023-09-15,2023-10-05,Delivered,1492.6440000000002
2657,53,18,PRE2,44.62,2022-07-03,2022-07-06,Delivered,384.6243999999999
2658,459,3,EXP9,18.11,2023-05-16,2023-05-19,Delivered,399.3255
2659,177,4,AIR6,21.7,2023-08-11,2023-09-01,Delivered,183.799
2660,15,12,EXP1,75.23,2022-11-10,2022-11-20,Delivered,2073.3388
2661,146,19,AIR6,37.12,2022-06-28,2022-07-13,Delivered,314.4064
2662,294,10,FRE5,21.7,2022-07-21,2022-08-01,Delivered,395.37399999999997
2663,40,14,SEA7,54.64,2023-10-26,2023-11-17,Delivered,1974.6896000000002
2664,527,17,ECO12,89.24,2022-06-19,,Pending,3032.3751999999995
2665,152,7,STA8,76.24,2022-01-26,2022-02-22,Delivered,2830.7912
2666,296,1,OVE11,86.1,2023-06-19,2023-07-01,Delivered,1170.9599999999998
